account_id,upi_id,customer_name,account_type,is_verified_merchant,balance,risk_score,status,created_at
ACC-SAL-0087,vihaan.kapoor@okfcc,Vihaan Kapoor,SAVINGS,False,224234.55,0.01,ACTIVE,2024-11-25T00:00:00Z
ACC-SAL-0088,krishna.nair@oktalb,Krishna Nair,SAVINGS,False,117348.40,0.06,ACTIVE,2024-01-11T00:00:00Z
ACC-SAL-0089,arjun.yadav@okhdfcbank,Arjun Yadav,SAVINGS,False,139730.26,0.03,ACTIVE,2024-11-26T00:00:00Z
ACC-SAL-0090,divya.bhatia@okfcc,Divya Bhatia,SAVINGS,False,160012.27,0.03,ACTIVE,2023-05-21T00:00:00Z
ACC-SAL-0091,ananya.nair@oksbi,Ananya Nair,SAVINGS,False,212597.09,0.03,ACTIVE,2023-01-27T00:00:00Z
ACC-SAL-0092,sanvi.upadhyay@oksbi,Sanvi Upadhyay,SAVINGS,False,222615.94,0.05,ACTIVE,2023-09-26T00:00:00Z
ACC-SAL-0093,veer.chauhan@okicici,Veer Chauhan,SAVINGS,False,258702.12,0.03,ACTIVE,2024-12-11T00:00:00Z
ACC-SAL-0094,aaryan.joshi@oksbi,Aaryan Joshi,SAVINGS,False,69027.37,0.05,ACTIVE,2024-04-07T00:00:00Z
ACC-SAL-0095,atharv.chatterjee@oktalb,Atharv Chatterjee,SAVINGS,False,205932.82,0.04,ACTIVE,2023-12-22T00:00:00Z
ACC-SAL-0096,riya.banerjee@okhdfcbank,Riya Banerjee,SAVINGS,False,205938.77,0.05,ACTIVE,2024-12-29T00:00:00Z
ACC-SAL-0097,nirvaan.ghosh@okfcc,Nirvaan Ghosh,SAVINGS,False,55947.43,0.02,ACTIVE,2023-08-18T00:00:00Z
ACC-SAL-0098,kabir.nair@okaxis,Kabir Nair,SAVINGS,False,117028.61,0.04,ACTIVE,2023-01-27T00:00:00Z
ACC-SAL-0099,mehak.upadhyay@okhdfcbank,Mehak Upadhyay,SAVINGS,False,250482.84,0.01,ACTIVE,2024-09-18T00:00:00Z
ACC-SAL-0100,sneha.tiwari@okfcc,Sneha Tiwari,SAVINGS,False,221136.96,0.05,ACTIVE,2024-02-25T00:00:00Z
ACC-SAL-0101,ishaan.joshi@okicici,Ishaan Joshi,SAVINGS,False,43912.08,0.03,ACTIVE,2024-10-19T00:00:00Z
ACC-SAL-0102,kunal.dutta@okhdfcbank,Kunal Dutta,SAVINGS,False,236408.70,0.04,ACTIVE,2025-06-18T00:00:00Z
ACC-SAL-0103,devansh.joshi@okaxis,Devansh Joshi,SAVINGS,False,257231.63,0.01,ACTIVE,2024-05-29T00:00:00Z
ACC-SAL-0104,aaryan.dubey@okhdfcbank,Aaryan Dubey,SAVINGS,False,66987.56,0.03,ACTIVE,2023-11-08T00:00:00Z
ACC-SAL-0105,anay.dutta@okfcc,Anay Dutta,SAVINGS,False,240713.10,0.02,ACTIVE,2023-10-18T00:00:00Z
ACC-SAL-0106,ananya.joshi@oktalb,Ananya Joshi,SAVINGS,False,181679.21,0.01,ACTIVE,2023-11-07T00:00:00Z
ACC-SAL-0107,rudra.thakur@okfcc,Rudra Thakur,SAVINGS,False,68656.16,0.04,ACTIVE,2023-06-07T00:00:00Z
ACC-SAL-0108,rhea.jha@oksbi,Rhea Jha,SAVINGS,False,245264.20,0.01,ACTIVE,2025-04-25T00:00:00Z
ACC-SAL-0109,aadhya.shah@okfcc,Aadhya Shah,SAVINGS,False,182617.65,0.01,ACTIVE,2024-03-02T00:00:00Z
ACC-SAL-0110,deepak.das@oktalb,Deepak Das,SAVINGS,False,148150.93,0.05,ACTIVE,2023-11-06T00:00:00Z
ACC-SAL-0111,pooja.banerjee@okaxis,Pooja Banerjee,SAVINGS,False,200596.46,0.02,ACTIVE,2023-03-16T00:00:00Z
ACC-SAL-0112,priya.tiwari@okaxis,Priya Tiwari,SAVINGS,False,111749.10,0.02,ACTIVE,2023-07-28T00:00:00Z
ACC-SAL-0113,ira.dutta@okaxis,Ira Dutta,SAVINGS,False,218969.57,0.04,ACTIVE,2023-05-14T00:00:00Z
ACC-SAL-0114,pranav.chatterjee@okhdfcbank,Pranav Chatterjee,SAVINGS,False,56243.09,0.03,ACTIVE,2024-04-22T00:00:00Z
ACC-SAL-0115,ritvik.mehta@oksbi,Ritvik Mehta,SAVINGS,False,266073.15,0.05,ACTIVE,2023-10-25T00:00:00Z
ACC-SAL-0116,priya.nair@okhdfcbank,Priya Nair,SAVINGS,False,108496.13,0.04,ACTIVE,2025-04-13T00:00:00Z
ACC-SAL-0117,ira.patel@okhdfcbank,Ira Patel,SAVINGS,False,278972.20,0.03,ACTIVE,2024-05-25T00:00:00Z
ACC-SAL-0118,kiara.shukla@oksbi,Kiara Shukla,SAVINGS,False,266034.37,0.04,ACTIVE,2023-04-03T00:00:00Z
ACC-SAL-0119,diya.shah@okfcc,Diya Shah,SAVINGS,False,37407.82,0.02,ACTIVE,2023-12-28T00:00:00Z
ACC-SAL-0120,rohan.das@okfcc,Rohan Das,SAVINGS,False,241028.95,0.03,ACTIVE,2023-01-09T00:00:00Z
ACC-SAL-0121,aadhya.ghosh@okaxis,Aadhya Ghosh,SAVINGS,False,36536.81,0.01,ACTIVE,2024-01-10T00:00:00Z
ACC-SAL-0122,aryan.ghosh@okfcc,Aryan Ghosh,SAVINGS,False,43750.60,0.04,ACTIVE,2023-10-23T00:00:00Z
ACC-SAL-0123,ananya.chauhan1@oktalb,Ananya Chauhan,SAVINGS,False,55296.81,0.06,ACTIVE,2024-09-17T00:00:00Z
ACC-SAL-0124,sneha.ghosh@okicici,Sneha Ghosh,SAVINGS,False,264431.88,0.05,ACTIVE,2024-07-25T00:00:00Z
ACC-SAL-0125,aaditya.yadav@okfcc,Aaditya Yadav,SAVINGS,False,152519.87,0.01,ACTIVE,2024-02-16T00:00:00Z
ACC-SAL-0126,kabir.mukherjee@okaxis,Kabir Mukherjee,SAVINGS,False,141532.08,0.04,ACTIVE,2024-06-15T00:00:00Z
ACC-SAL-0127,amit.joshi@okicici,Amit Joshi,SAVINGS,False,106225.16,0.03,ACTIVE,2024-09-19T00:00:00Z
ACC-SAL-0128,avani.thakur@okicici,Avani Thakur,SAVINGS,False,236213.79,0.04,ACTIVE,2024-06-03T00:00:00Z
ACC-SAL-0129,avani.tiwari@oksbi,Avani Tiwari,SAVINGS,False,109466.10,0.02,ACTIVE,2024-01-13T00:00:00Z
ACC-SAL-0130,priya.thakur@okicici,Priya Thakur,SAVINGS,False,254185.61,0.05,ACTIVE,2025-03-26T00:00:00Z
ACC-SAL-0131,vihaan.yadav@okaxis,Vihaan Yadav,SAVINGS,False,271603.03,0.05,ACTIVE,2023-09-29T00:00:00Z
ACC-SAL-0132,rishi.malhotra@okfcc,Rishi Malhotra,SAVINGS,False,68480.58,0.04,ACTIVE,2024-05-06T00:00:00Z
ACC-SAL-0133,aarna.kapoor@oktalb,Aarna Kapoor,SAVINGS,False,33050.48,0.06,ACTIVE,2023-09-06T00:00:00Z
ACC-SAL-0134,advaith.patel@oksbi,Advaith Patel,SAVINGS,False,104991.58,0.02,ACTIVE,2024-03-27T00:00:00Z
ACC-SAL-0135,aarush.paul@okfcc,Aarush Paul,SAVINGS,False,180926.91,0.03,ACTIVE,2025-03-04T00:00:00Z
ACC-SAL-0136,ayaan.joshi@okfcc,Ayaan Joshi,SAVINGS,False,168026.13,0.06,ACTIVE,2023-08-01T00:00:00Z
ACC-SAL-0137,rahul.dubey@okaxis,Rahul Dubey,SAVINGS,False,268954.80,0.03,ACTIVE,2023-11-18T00:00:00Z
ACC-SAL-0138,harsh.mukherjee@okfcc,Harsh Mukherjee,SAVINGS,False,197346.49,0.05,ACTIVE,2023-12-29T00:00:00Z
ACC-SAL-0139,aadhya.chauhan@okaxis,Aadhya Chauhan,SAVINGS,False,269121.04,0.02,ACTIVE,2023-07-16T00:00:00Z
ACC-SAL-0140,avani.reddy@okicici,Avani Reddy,SAVINGS,False,98696.06,0.02,ACTIVE,2025-02-28T00:00:00Z
ACC-SAL-0141,vikram.chatterjee@okaxis,Vikram Chatterjee,SAVINGS,False,167924.34,0.06,ACTIVE,2023-12-24T00:00:00Z
ACC-SAL-0142,ananya.das@oksbi,Ananya Das,SAVINGS,False,197538.67,0.03,ACTIVE,2024-08-10T00:00:00Z
ACC-SAL-0143,sneha.dutta@okhdfcbank,Sneha Dutta,SAVINGS,False,35726.95,0.06,ACTIVE,2023-10-25T00:00:00Z
ACC-SAL-0144,shaurya.dutta@okaxis,Shaurya Dutta,SAVINGS,False,90393.21,0.03,ACTIVE,2024-11-02T00:00:00Z
ACC-SAL-0145,aaditya.chaubey@okicici,Aaditya Chaubey,SAVINGS,False,202523.68,0.02,ACTIVE,2024-07-29T00:00:00Z
ACC-SAL-0146,diya.nair@oksbi,Diya Nair,SAVINGS,False,255821.97,0.02,ACTIVE,2024-11-16T00:00:00Z
ACC-SAL-0147,rishi.malhotra@oksbi,Rishi Malhotra,SAVINGS,False,109224.87,0.03,ACTIVE,2024-02-28T00:00:00Z
ACC-SAL-0148,kabir.sharma@okfcc,Kabir Sharma,SAVINGS,False,128761.40,0.06,ACTIVE,2023-06-11T00:00:00Z
ACC-SAL-0149,rohan.tiwari@oktalb,Rohan Tiwari,SAVINGS,False,217757.32,0.02,ACTIVE,2023-07-24T00:00:00Z
ACC-SAL-0150,myra.malhotra@oksbi,Myra Malhotra,SAVINGS,False,171404.01,0.04,ACTIVE,2024-10-29T00:00:00Z
ACC-SAL-0151,arjun.kumar@okaxis,Arjun Kumar,SAVINGS,False,69826.12,0.06,ACTIVE,2025-05-07T00:00:00Z
ACC-SAL-0152,sneha.shukla@okhdfcbank,Sneha Shukla,SAVINGS,False,270343.50,0.06,ACTIVE,2025-02-05T00:00:00Z
ACC-SAL-0153,arjun.sharma@okicici,Arjun Sharma,SAVINGS,False,178709.66,0.06,ACTIVE,2024-08-04T00:00:00Z
ACC-SAL-0154,navya.das@okaxis,Navya Das,SAVINGS,False,163541.62,0.03,ACTIVE,2024-10-18T00:00:00Z
ACC-SAL-0155,kabir.tripathi1@okaxis,Kabir Tripathi,SAVINGS,False,74166.91,0.02,ACTIVE,2023-10-07T00:00:00Z
ACC-SAL-0156,kian.pandey@oktalb,Kian Pandey,SAVINGS,False,208242.53,0.01,ACTIVE,2023-09-21T00:00:00Z
ACC-SAL-0157,rhea.das@okfcc,Rhea Das,SAVINGS,False,218107.10,0.02,ACTIVE,2024-11-21T00:00:00Z
ACC-SAL-0158,pooja.ray@okfcc,Pooja Ray,SAVINGS,False,47118.13,0.04,ACTIVE,2023-12-02T00:00:00Z
ACC-SAL-0159,devansh.joshi1@okaxis,Devansh Joshi,SAVINGS,False,263635.47,0.01,ACTIVE,2023-11-28T00:00:00Z
ACC-SAL-0160,sanvi.nair@okaxis,Sanvi Nair,SAVINGS,False,93083.55,0.03,ACTIVE,2025-02-10T00:00:00Z
ACC-SAL-0161,vivaan.iyer@oktalb,Vivaan Iyer,SAVINGS,False,201655.99,0.01,ACTIVE,2024-01-04T00:00:00Z
ACC-SAL-0162,aaryan.pandey@okicici,Aaryan Pandey,SAVINGS,False,128381.24,0.04,ACTIVE,2023-06-13T00:00:00Z
ACC-SAL-0163,kiara.chopra@oktalb,Kiara Chopra,SAVINGS,False,118723.70,0.02,ACTIVE,2023-10-30T00:00:00Z
ACC-SAL-0164,kabir.tiwari@okhdfcbank,Kabir Tiwari,SAVINGS,False,215672.38,0.04,ACTIVE,2024-04-10T00:00:00Z
ACC-SAL-0165,priya.upadhyay@okaxis,Priya Upadhyay,SAVINGS,False,162067.01,0.04,ACTIVE,2025-02-14T00:00:00Z
ACC-SAL-0166,veer.nair@oktalb,Veer Nair,SAVINGS,False,176932.69,0.05,ACTIVE,2025-02-11T00:00:00Z
ACC-SAL-0167,ayush.mishra@okfcc,Ayush Mishra,SAVINGS,False,117255.14,0.06,ACTIVE,2024-12-21T00:00:00Z
ACC-SAL-0168,advaith.malhotra@okfcc,Advaith Malhotra,SAVINGS,False,76549.98,0.04,ACTIVE,2024-06-01T00:00:00Z
ACC-SAL-0169,rudra.chatterjee@okfcc,Rudra Chatterjee,SAVINGS,False,54641.21,0.02,ACTIVE,2024-03-28T00:00:00Z
ACC-SAL-0170,vikram.saxena@okfcc,Vikram Saxena,SAVINGS,False,231216.48,0.03,ACTIVE,2024-04-01T00:00:00Z
ACC-SAL-0171,amit.paul@okaxis,Amit Paul,SAVINGS,False,39722.88,0.03,ACTIVE,2024-07-31T00:00:00Z
ACC-SAL-0172,kiara.verma@okaxis,Kiara Verma,SAVINGS,False,233195.57,0.05,ACTIVE,2023-09-18T00:00:00Z
ACC-SAL-0173,ishaan.gupta@okaxis,Ishaan Gupta,SAVINGS,False,203598.14,0.04,ACTIVE,2023-12-19T00:00:00Z
ACC-SAL-0174,ayaan.bhatia@okaxis,Ayaan Bhatia,SAVINGS,False,98208.13,0.02,ACTIVE,2023-02-02T00:00:00Z
ACC-SAL-0175,kabir.paul@okicici,Kabir Paul,SAVINGS,False,139376.97,0.06,ACTIVE,2024-01-27T00:00:00Z
ACC-SAL-0176,aarna.sengupta@oksbi,Aarna Sengupta,SAVINGS,False,270856.82,0.05,ACTIVE,2024-11-30T00:00:00Z
ACC-SAL-0177,kabir.dutta@oksbi,Kabir Dutta,SAVINGS,False,278175.93,0.03,ACTIVE,2023-07-02T00:00:00Z
ACC-SAL-0178,dhruv.reddy@oksbi,Dhruv Reddy,SAVINGS,False,30797.51,0.02,ACTIVE,2025-02-13T00:00:00Z
ACC-SAL-0179,deepak.ray@okfcc,Deepak Ray,SAVINGS,False,234956.91,0.02,ACTIVE,2024-01-24T00:00:00Z
ACC-SAL-0180,prisha.kapoor@okicici,Prisha Kapoor,SAVINGS,False,264039.64,0.05,ACTIVE,2023-07-13T00:00:00Z
ACC-SAL-0181,advaith.gupta@oktalb,Advaith Gupta,SAVINGS,False,181805.42,0.06,ACTIVE,2024-03-05T00:00:00Z
ACC-SAL-0182,aditya.nair@okhdfcbank,Aditya Nair,SAVINGS,False,50728.66,0.01,ACTIVE,2023-03-10T00:00:00Z
ACC-SAL-0183,reyansh.nair@oktalb,Reyansh Nair,SAVINGS,False,127577.66,0.02,ACTIVE,2023-02-15T00:00:00Z
ACC-SAL-0184,veer.malhotra@okhdfcbank,Veer Malhotra,SAVINGS,False,278338.28,0.02,ACTIVE,2024-05-30T00:00:00Z
ACC-SAL-0185,ira.jha@okfcc,Ira Jha,SAVINGS,False,196495.63,0.03,ACTIVE,2025-03-02T00:00:00Z
ACC-SAL-0186,avani.kapoor@oktalb,Avani Kapoor,SAVINGS,False,81365.90,0.03,ACTIVE,2024-06-17T00:00:00Z
ACC-SAL-0187,ayaan.upadhyay@okfcc,Ayaan Upadhyay,SAVINGS,False,212479.09,0.02,ACTIVE,2025-06-19T00:00:00Z
ACC-SAL-0188,tanvi.upadhyay@okaxis,Tanvi Upadhyay,SAVINGS,False,272934.01,0.06,ACTIVE,2023-02-18T00:00:00Z
ACC-SAL-0189,aarna.dubey@okicici,Aarna Dubey,SAVINGS,False,131162.78,0.02,ACTIVE,2024-12-14T00:00:00Z
ACC-SAL-0190,aarna.kumar@okfcc,Aarna Kumar,SAVINGS,False,86446.89,0.02,ACTIVE,2024-04-29T00:00:00Z
ACC-SAL-0191,ritvik.pandey@oksbi,Ritvik Pandey,SAVINGS,False,130232.76,0.03,ACTIVE,2024-07-29T00:00:00Z
ACC-SAL-0192,ayush.joshi@okaxis,Ayush Joshi,SAVINGS,False,90023.89,0.03,ACTIVE,2023-09-06T00:00:00Z
ACC-SAL-0193,shaurya.mishra@okicici,Shaurya Mishra,SAVINGS,False,161587.06,0.05,ACTIVE,2023-04-05T00:00:00Z
ACC-SAL-0194,reyansh.rao@okaxis,Reyansh Rao,SAVINGS,False,179267.21,0.01,ACTIVE,2024-11-20T00:00:00Z
ACC-SAL-0195,ishaan.patel@okfcc,Ishaan Patel,SAVINGS,False,196219.88,0.02,ACTIVE,2025-01-11T00:00:00Z
ACC-SAL-0196,aarush.mukherjee@okicici,Aarush Mukherjee,SAVINGS,False,79010.98,0.02,ACTIVE,2023-01-16T00:00:00Z
ACC-SAL-0197,aaryan.tiwari@okhdfcbank,Aaryan Tiwari,SAVINGS,False,179122.39,0.02,ACTIVE,2024-12-13T00:00:00Z
ACC-SAL-0198,diya.upadhyay@okicici,Diya Upadhyay,SAVINGS,False,97180.10,0.03,ACTIVE,2025-03-05T00:00:00Z
ACC-SAL-0199,isha.banerjee@okicici,Isha Banerjee,SAVINGS,False,155768.22,0.03,ACTIVE,2024-01-04T00:00:00Z
ACC-SAL-0200,advik.tiwari@okicici,Advik Tiwari,SAVINGS,False,119529.75,0.03,ACTIVE,2023-07-28T00:00:00Z
ACC-SAL-0201,anay.kapoor@oksbi,Anay Kapoor,SAVINGS,False,166094.45,0.04,ACTIVE,2023-09-25T00:00:00Z
ACC-SAL-0202,priya.das@okhdfcbank,Priya Das,SAVINGS,False,109115.65,0.03,ACTIVE,2023-07-20T00:00:00Z
ACC-SAL-0203,saanvi.shukla@okfcc,Saanvi Shukla,SAVINGS,False,265583.46,0.03,ACTIVE,2024-11-01T00:00:00Z
ACC-SAL-0204,vikram.shukla@okaxis,Vikram Shukla,SAVINGS,False,211856.92,0.03,ACTIVE,2023-06-22T00:00:00Z
ACC-SAL-0205,kabir.chaubey@okaxis,Kabir Chaubey,SAVINGS,False,258809.34,0.04,ACTIVE,2023-07-08T00:00:00Z
ACC-SAL-0206,ayaan.dubey@oksbi,Ayaan Dubey,SAVINGS,False,240907.83,0.06,ACTIVE,2025-05-09T00:00:00Z
ACC-SAL-0207,reyansh.sharma@okaxis,Reyansh Sharma,SAVINGS,False,239848.90,0.02,ACTIVE,2023-05-21T00:00:00Z
ACC-SAL-0208,darsh.sharma@okhdfcbank,Darsh Sharma,SAVINGS,False,141282.46,0.01,ACTIVE,2024-06-01T00:00:00Z
ACC-SAL-0209,rahul.shukla@oksbi,Rahul Shukla,SAVINGS,False,160714.18,0.03,ACTIVE,2023-01-07T00:00:00Z
ACC-SAL-0210,aditya.dubey@oktalb,Aditya Dubey,SAVINGS,False,161613.22,0.02,ACTIVE,2023-10-09T00:00:00Z
ACC-SAL-0211,gaurav.ray@okhdfcbank,Gaurav Ray,SAVINGS,False,259102.46,0.04,ACTIVE,2023-04-20T00:00:00Z
ACC-SAL-0212,diya.patel@okfcc,Diya Patel,SAVINGS,False,89366.64,0.03,ACTIVE,2024-06-23T00:00:00Z
ACC-SAL-0213,sneha.saxena@okicici,Sneha Saxena,SAVINGS,False,142044.43,0.02,ACTIVE,2024-02-20T00:00:00Z
ACC-SAL-0214,anay.banerjee@oktalb,Anay Banerjee,SAVINGS,False,241206.11,0.04,ACTIVE,2025-04-27T00:00:00Z
ACC-SAL-0215,arjun.saxena@okaxis,Arjun Saxena,SAVINGS,False,121178.24,0.03,ACTIVE,2024-01-24T00:00:00Z
ACC-SAL-0216,vivaan.singh@oksbi,Vivaan Singh,SAVINGS,False,240559.10,0.04,ACTIVE,2024-05-26T00:00:00Z
ACC-SAL-0217,navya.jha@oksbi,Navya Jha,SAVINGS,False,259383.81,0.02,ACTIVE,2024-06-24T00:00:00Z
ACC-SAL-0218,rohan.rao@oksbi,Rohan Rao,SAVINGS,False,199529.33,0.02,ACTIVE,2023-03-18T00:00:00Z
ACC-SAL-0219,deepak.jha@oktalb,Deepak Jha,SAVINGS,False,70735.40,0.05,ACTIVE,2023-02-03T00:00:00Z
ACC-SAL-0220,aditya.shah@okfcc,Aditya Shah,SAVINGS,False,216824.89,0.05,ACTIVE,2023-05-28T00:00:00Z
ACC-SAL-0221,sneha.bhatia@okicici,Sneha Bhatia,SAVINGS,False,168809.34,0.04,ACTIVE,2023-06-16T00:00:00Z
ACC-SAL-0222,sanvi.chaubey@okicici,Sanvi Chaubey,SAVINGS,False,217680.36,0.02,ACTIVE,2024-01-29T00:00:00Z
ACC-SAL-0223,shaurya.tripathi@oktalb,Shaurya Tripathi,SAVINGS,False,38692.59,0.03,ACTIVE,2023-12-21T00:00:00Z
ACC-SAL-0224,ishaan.mukherjee@okfcc,Ishaan Mukherjee,SAVINGS,False,181535.63,0.04,ACTIVE,2025-02-26T00:00:00Z
ACC-SAL-0225,siya.verma@oktalb,Siya Verma,SAVINGS,False,224804.78,0.03,ACTIVE,2023-10-07T00:00:00Z
ACC-SAL-0226,rishi.dutta@okfcc,Rishi Dutta,SAVINGS,False,135121.23,0.04,ACTIVE,2024-01-20T00:00:00Z
ACC-SAL-0227,aarna.saxena1@okfcc,Aarna Saxena,SAVINGS,False,228504.07,0.05,ACTIVE,2023-10-30T00:00:00Z
ACC-SAL-0228,shaurya.rao@okhdfcbank,Shaurya Rao,SAVINGS,False,206477.67,0.04,ACTIVE,2024-01-25T00:00:00Z
ACC-SAL-0229,sanvi.chatterjee@okicici,Sanvi Chatterjee,SAVINGS,False,48337.71,0.06,ACTIVE,2023-04-20T00:00:00Z
ACC-SAL-0230,divya.ghosh@okicici,Divya Ghosh,SAVINGS,False,58789.29,0.02,ACTIVE,2023-04-15T00:00:00Z
ACC-SAL-0231,shreya.upadhyay@okfcc,Shreya Upadhyay,SAVINGS,False,129051.26,0.01,ACTIVE,2024-06-08T00:00:00Z
ACC-SAL-0232,isha.upadhyay@oksbi,Isha Upadhyay,SAVINGS,False,177501.17,0.03,ACTIVE,2024-09-03T00:00:00Z
ACC-SAL-0233,sanvi.sharma@okicici,Sanvi Sharma,SAVINGS,False,123888.89,0.01,ACTIVE,2024-02-28T00:00:00Z
ACC-SAL-0234,saanvi.jha@okfcc,Saanvi Jha,SAVINGS,False,199755.58,0.02,ACTIVE,2023-06-23T00:00:00Z
ACC-SAL-0235,pari.banerjee1@okicici,Pari Banerjee,SAVINGS,False,62213.38,0.02,ACTIVE,2024-05-19T00:00:00Z
ACC-SAL-0236,ananya.paul@okicici,Ananya Paul,SAVINGS,False,224579.99,0.03,ACTIVE,2024-05-10T00:00:00Z
ACC-SAL-0237,saanvi.shukla1@okfcc,Saanvi Shukla,SAVINGS,False,74864.80,0.02,ACTIVE,2024-09-23T00:00:00Z
ACC-SAL-0238,avani.sharma@okaxis,Avani Sharma,SAVINGS,False,239611.41,0.03,ACTIVE,2023-12-07T00:00:00Z
ACC-SAL-0239,navya.mishra@okicici,Navya Mishra,SAVINGS,False,232946.24,0.05,ACTIVE,2024-03-16T00:00:00Z
ACC-SAL-0240,kabir.banerjee@okicici,Kabir Banerjee,SAVINGS,False,266556.13,0.02,ACTIVE,2024-09-09T00:00:00Z
ACC-SAL-0241,ira.kumar@okaxis,Ira Kumar,SAVINGS,False,99319.28,0.04,ACTIVE,2023-11-23T00:00:00Z
ACC-SAL-0242,vikram.jha@okhdfcbank,Vikram Jha,SAVINGS,False,120894.10,0.05,ACTIVE,2023-11-30T00:00:00Z
ACC-SAL-0243,sneha.ghosh@oksbi,Sneha Ghosh,SAVINGS,False,75949.01,0.06,ACTIVE,2024-07-31T00:00:00Z
ACC-SAL-0244,devansh.upadhyay@oksbi,Devansh Upadhyay,SAVINGS,False,142713.67,0.05,ACTIVE,2025-01-14T00:00:00Z
ACC-SAL-0245,divya.das@oktalb,Divya Das,SAVINGS,False,233836.22,0.05,ACTIVE,2023-03-12T00:00:00Z
ACC-SAL-0246,neha.shukla@okhdfcbank,Neha Shukla,SAVINGS,False,102222.32,0.02,ACTIVE,2024-10-10T00:00:00Z
ACC-SAL-0247,darsh.ray@okaxis,Darsh Ray,SAVINGS,False,139512.01,0.04,ACTIVE,2023-03-17T00:00:00Z
ACC-SAL-0248,pooja.chaubey@okfcc,Pooja Chaubey,SAVINGS,False,201385.76,0.04,ACTIVE,2025-06-09T00:00:00Z
ACC-SAL-0249,tara.chaubey@okfcc,Tara Chaubey,SAVINGS,False,258172.32,0.02,ACTIVE,2024-10-15T00:00:00Z
ACC-SAL-0250,saanvi.dutta@okhdfcbank,Saanvi Dutta,SAVINGS,False,181232.87,0.04,ACTIVE,2024-10-24T00:00:00Z
ACC-SAL-0251,pooja.mukherjee@okaxis,Pooja Mukherjee,SAVINGS,False,27689.68,0.02,ACTIVE,2023-04-19T00:00:00Z
ACC-SAL-0252,amit.dubey@okfcc,Amit Dubey,SAVINGS,False,200354.42,0.02,ACTIVE,2024-08-17T00:00:00Z
ACC-SAL-0253,anvi.bose@okaxis,Anvi Bose,SAVINGS,False,198286.65,0.04,ACTIVE,2025-03-01T00:00:00Z
ACC-SAL-0254,darsh.dutta@oksbi,Darsh Dutta,SAVINGS,False,51660.09,0.03,ACTIVE,2024-05-09T00:00:00Z
ACC-SAL-0255,shaurya.chopra@oktalb,Shaurya Chopra,SAVINGS,False,113823.81,0.03,ACTIVE,2023-05-26T00:00:00Z
ACC-SAL-0256,aarush.dubey@okaxis,Aarush Dubey,SAVINGS,False,146421.45,0.03,ACTIVE,2023-12-23T00:00:00Z
ACC-SAL-0257,shreya.chatterjee@oksbi,Shreya Chatterjee,SAVINGS,False,36394.18,0.05,ACTIVE,2023-11-04T00:00:00Z
ACC-SAL-0258,aditya.mukherjee@oktalb,Aditya Mukherjee,SAVINGS,False,197670.53,0.02,ACTIVE,2023-04-22T00:00:00Z
ACC-SAL-0259,saanvi.dubey@okhdfcbank,Saanvi Dubey,SAVINGS,False,65834.61,0.04,ACTIVE,2024-07-19T00:00:00Z
ACC-SAL-0260,mehak.reddy@okaxis,Mehak Reddy,SAVINGS,False,72035.20,0.04,ACTIVE,2024-10-06T00:00:00Z
ACC-SAL-0261,swati.bose@oksbi,Swati Bose,SAVINGS,False,181597.27,0.02,ACTIVE,2025-01-25T00:00:00Z
ACC-SAL-0262,tanvi.sengupta@oksbi,Tanvi Sengupta,SAVINGS,False,79773.01,0.02,ACTIVE,2024-12-22T00:00:00Z
ACC-SAL-0263,krishna.jha@oksbi,Krishna Jha,SAVINGS,False,247354.73,0.02,ACTIVE,2025-03-29T00:00:00Z
ACC-SAL-0264,siya.patel@okaxis,Siya Patel,SAVINGS,False,91900.12,0.05,ACTIVE,2023-04-27T00:00:00Z
ACC-SAL-0265,ayush.chatterjee@okfcc,Ayush Chatterjee,SAVINGS,False,180883.65,0.04,ACTIVE,2024-02-02T00:00:00Z
ACC-SAL-0266,prisha.dutta@okaxis,Prisha Dutta,SAVINGS,False,68994.52,0.04,ACTIVE,2024-09-24T00:00:00Z
ACC-SAL-0267,avani.chauhan@okfcc,Avani Chauhan,SAVINGS,False,196388.07,0.03,ACTIVE,2023-03-28T00:00:00Z
ACC-SAL-0268,diya.banerjee@oksbi,Diya Banerjee,SAVINGS,False,120193.05,0.02,ACTIVE,2023-07-07T00:00:00Z
ACC-SAL-0269,sanvi.paul@okfcc,Sanvi Paul,SAVINGS,False,171575.54,0.03,ACTIVE,2023-05-22T00:00:00Z
ACC-SAL-0270,vikram.chaubey@oktalb,Vikram Chaubey,SAVINGS,False,262327.21,0.02,ACTIVE,2024-10-22T00:00:00Z
ACC-SAL-0271,rudra.shukla@okicici,Rudra Shukla,SAVINGS,False,72710.14,0.05,ACTIVE,2023-05-24T00:00:00Z
ACC-SAL-0272,reyansh.dutta@oksbi,Reyansh Dutta,SAVINGS,False,59816.35,0.05,ACTIVE,2024-05-11T00:00:00Z
ACC-SAL-0273,gaurav.shukla@okaxis,Gaurav Shukla,SAVINGS,False,150390.10,0.05,ACTIVE,2024-12-02T00:00:00Z
ACC-SAL-0274,divya.shukla@okhdfcbank,Divya Shukla,SAVINGS,False,169176.44,0.05,ACTIVE,2023-03-26T00:00:00Z
ACC-SAL-0275,anay.das@oksbi,Anay Das,SAVINGS,False,82335.07,0.02,ACTIVE,2023-10-09T00:00:00Z
